CensusTract20,State,County20,County24,Urban,POP2020,OHU2020,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LowIncomeTracts,PovertyRate,MedianFamilyIncome,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,TractVeteran,TractTribalArea,Missing_Value_Count
37119006403,North Carolina,Mecklenburg County,Mecklenburg County,1,6588,2078,0.0,1845,28.01,0,13.0,218370.0,4117.0,971,1174,5179,505,261,0,31,612,439,198.0,72.0,232.0,0.0,0
37119006404,North Carolina,Mecklenburg County,Mecklenburg County,0,7065,2368,0.0,0,0.0,0,2.5,250001.0,7130.0,2136,877,6100,188,185,0,10,582,418,0.0,45.0,274.0,0.0,0
37119006407,North Carolina,Mecklenburg County,Mecklenburg County,1,3734,1305,0.0,0,0.0,0,1.2,127879.0,3068.0,1094,292,2714,340,146,0,8,526,413,25.0,25.0,176.0,0.0,0
37119006408,North Carolina,Mecklenburg County,Mecklenburg County,1,2969,1474,0.0,0,0.0,0,15.8,126831.0,2060.0,524,526,2347,230,94,0,8,290,210,126.0,43.0,130.0,0.0,0
37119006409,North Carolina,Mecklenburg County,Mecklenburg County,1,3623,1764,0.0,0,0.0,0,5.1,189500.0,3392.0,651,1001,3053,243,108,2,6,211,163,38.0,67.0,156.0,0.0,0
37119006410,North Carolina,Mecklenburg County,Mecklenburg County,1,3531,1357,0.0,0,0.0,0,3.9,115833.0,3303.0,1016,360,2744,235,88,4,9,451,384,0.0,98.0,122.0,0.0,0
37119006411,North Carolina,Mecklenburg County,Mecklenburg County,1,2915,1150,0.0,0,0.0,0,6.6,92054.0,2233.0,760,416,2057,372,60,0,10,416,413,54.0,25.0,81.0,0.0,0
37119980100,North Carolina,Mecklenburg County,Mecklenburg County,1,0,1,,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4
37119980200,North Carolina,Mecklenburg County,Mecklenburg County,1,6,1,0.0,0,0.0,0,,,0.0,1,0,0,0,2,0,0,4,4,0.0,0.0,0.0,0.0,2
37119980300,North Carolina,Mecklenburg County,Mecklenburg County,1,57,24,0.0,0,0.0,0,0.0,,26.0,12,9,33,6,10,0,1,7,5,0.0,0.0,0.0,0.0,1
37121950100,North Carolina,Mitchell County,Mitchell County,0,2326,1071,0.0,0,0.0,1,14.2,54967.0,1294.0,377,665,2222,0,8,0,8,88,44,119.0,98.0,112.0,0.0,0
37121950200,North Carolina,Mitchell County,Mitchell County,0,3575,1617,0.0,22,0.62,0,10.8,82667.0,2530.0,619,972,3368,5,8,0,7,187,64,71.0,343.0,253.0,0.0,0
37121950300,North Carolina,Mitchell County,Mitchell County,0,4120,1787,0.0,45,1.09,1,22.1,51793.0,1963.0,807,891,3638,22,12,1,9,438,344,191.0,345.0,227.0,0.0,0
37121950400,North Carolina,Mitchell County,Mitchell County,0,4882,2137,0.0,73,1.5,0,6.6,81081.0,3457.0,854,1349,4435,26,26,0,6,389,249,151.0,331.0,354.0,0.0,0
37123960101,North Carolina,Montgomery County,Montgomery County,0,1622,646,0.0,7,0.43,1,29.0,92765.0,715.0,346,304,1383,29,3,0,5,202,200,5.0,121.0,85.0,0.0,0
37123960102,North Carolina,Montgomery County,Montgomery County,0,4416,1575,0.0,150,3.4,1,21.3,55135.0,1819.0,1167,839,2348,709,22,0,42,1295,1430,111.0,576.0,135.0,0.0,0
37123960201,North Carolina,Montgomery County,Montgomery County,0,1995,701,0.0,386,19.35,1,7.7,67566.0,1042.0,357,371,1540,304,2,0,8,141,109,67.0,22.0,83.0,0.0,0
37123960202,North Carolina,Montgomery County,Montgomery County,0,4420,1795,0.0,22,0.5,1,16.3,67210.0,2653.0,1107,835,2889,846,94,0,20,571,510,124.0,344.0,239.0,0.0,0
37123960301,North Carolina,Montgomery County,Montgomery County,0,1629,725,0.0,0,0.0,0,7.8,81316.0,1159.0,274,390,1471,43,31,1,2,81,20,15.0,94.0,86.0,0.0,0
37123960302,North Carolina,Montgomery County,Montgomery County,0,2450,1202,0.0,0,0.0,0,9.9,82675.0,2542.0,251,786,2300,20,16,0,12,102,41,0.0,105.0,321.0,0.0,0
37123960401,North Carolina,Montgomery County,Montgomery County,0,1975,787,0.0,30,1.52,1,10.0,66964.0,1439.0,417,454,898,936,41,4,16,80,26,87.0,157.0,95.0,0.0,0
37123960402,North Carolina,Montgomery County,Montgomery County,0,2616,1191,0.0,0,0.0,1,13.1,59028.0,1192.0,418,721,1925,418,140,1,3,129,76,46.0,315.0,92.0,0.0,0
37123960501,North Carolina,Montgomery County,Montgomery County,0,2443,908,0.0,8,0.33,1,20.2,54375.0,1166.0,660,439,810,659,30,0,23,921,973,35.0,188.0,114.0,0.0,0
37123960502,North Carolina,Montgomery County,Montgomery County,0,2185,803,0.0,34,1.56,1,13.0,59032.0,1311.0,577,360,1353,262,14,3,8,545,539,16.0,62.0,46.0,0.0,0
37125950100,North Carolina,Moore County,Moore County,0,2594,1021,0.0,0,0.0,1,25.0,66667.0,1887.0,594,561,2208,103,11,0,10,262,169,61.0,68.0,103.0,0.0,0
37125950201,North Carolina,Moore County,Moore County,0,2369,896,0.0,18,0.76,1,17.3,62039.0,1468.0,592,446,1363,118,12,0,24,852,856,85.0,250.0,98.0,0.0,0
37125950202,North Carolina,Moore County,Moore County,0,4154,1729,0.0,0,0.0,0,7.6,100074.0,3300.0,905,880,3412,252,13,0,16,461,425,68.0,266.0,50.0,0.0,0
37125950303,North Carolina,Moore County,Moore County,0,2269,936,0.0,0,0.0,0,13.1,103824.0,1871.0,521,621,1910,137,41,2,10,169,142,39.0,76.0,277.0,0.0,0
37125950304,North Carolina,Moore County,Moore County,0,2853,1135,0.0,7,0.25,0,16.2,107120.0,2171.0,639,531,1810,563,10,3,28,439,427,63.0,264.0,217.0,0.0,0
37125950305,North Carolina,Moore County,Moore County,0,3992,1676,0.0,43,1.08,0,4.0,90932.0,2929.0,789,1156,3366,300,31,1,16,278,190,4.0,14.0,382.0,0.0,0
37125950306,North Carolina,Moore County,Moore County,0,1920,801,0.0,0,0.0,0,8.8,92875.0,1578.0,372,500,1652,70,21,2,19,156,95,8.0,24.0,231.0,0.0,0
37125950402,North Carolina,Moore County,Moore County,0,3917,1491,0.0,1,0.03,0,10.0,84567.0,2665.0,947,668,3102,439,25,2,57,292,194,30.0,82.0,447.0,0.0,0
37125950403,North Carolina,Moore County,Moore County,0,2345,941,0.0,154,6.57,0,16.7,85750.0,1588.0,495,597,1625,401,7,0,22,290,203,53.0,159.0,167.0,0.0,0
37125950404,North Carolina,Moore County,Moore County,0,2368,973,0.0,0,0.0,0,17.5,85469.0,2204.0,485,468,2073,88,14,0,20,173,111,0.0,132.0,208.0,0.0,0
37125950503,North Carolina,Moore County,Moore County,0,3098,1213,0.0,29,0.94,1,10.0,81563.0,2228.0,763,490,2396,324,13,0,27,338,298,61.0,153.0,312.0,0.0,0
37125950504,North Carolina,Moore County,Moore County,0,3548,1301,0.0,5,0.14,0,7.2,102519.0,3121.0,993,559,2801,282,34,4,38,389,346,21.0,143.0,592.0,0.0,0
37125950505,North Carolina,Moore County,Moore County,0,890,321,0.0,0,0.0,1,45.4,33333.0,344.0,235,112,715,44,5,3,11,112,91,12.0,105.0,99.0,0.0,0
37125950506,North Carolina,Moore County,Moore County,1,6644,2355,0.0,0,0.0,0,5.1,132168.0,6249.0,2001,1172,5734,168,110,4,24,604,364,0.0,29.0,881.0,0.0,0
37125950507,North Carolina,Moore County,Moore County,0,4252,1662,0.0,0,0.0,0,7.7,87885.0,3366.0,1045,724,3420,316,31,0,33,452,367,55.0,347.0,319.0,0.0,0
37125950601,North Carolina,Moore County,Moore County,1,3805,1721,0.0,99,2.6,0,2.6,139500.0,3523.0,473,1860,3408,119,67,0,18,193,89,10.0,26.0,589.0,0.0,0
37125950603,North Carolina,Moore County,Moore County,0,4399,1755,0.0,34,0.77,0,12.9,88719.0,2915.0,1088,799,3173,659,93,4,29,441,293,151.0,193.0,371.0,0.0,0
37125950604,North Carolina,Moore County,Moore County,1,3477,1592,0.0,0,0.0,0,5.9,117832.0,3331.0,530,1439,2930,259,57,1,10,220,158,39.0,32.0,377.0,0.0,0
37125950702,North Carolina,Moore County,Moore County,1,2728,1270,0.0,116,4.25,0,3.1,158304.0,2862.0,378,1301,2398,79,60,0,18,173,92,167.0,0.0,454.0,0.0,0
37125950703,North Carolina,Moore County,Moore County,1,2667,1199,0.0,0,0.0,0,1.1,122222.0,2625.0,496,901,2136,235,74,3,19,200,135,32.0,0.0,537.0,0.0,0
37125950704,North Carolina,Moore County,Moore County,1,2528,1204,0.0,0,0.0,0,3.2,120304.0,2347.0,396,1007,2265,56,37,0,9,161,93,100.0,40.0,400.0,0.0,0
37125950801,North Carolina,Moore County,Moore County,1,6049,2693,0.0,126,2.08,0,12.3,107475.0,4677.0,1356,1608,3325,2094,111,1,38,480,289,220.0,253.0,313.0,0.0,0
37125950802,North Carolina,Moore County,Moore County,1,4319,2125,0.0,109,2.52,0,12.9,114469.0,3367.0,619,1765,3700,183,60,3,28,345,244,61.0,292.0,504.0,0.0,0
37125950900,North Carolina,Moore County,Moore County,1,2430,1377,0.0,12,0.49,0,13.5,101028.0,1943.0,366,562,1938,222,35,1,13,221,169,127.0,73.0,252.0,0.0,0
37125951001,North Carolina,Moore County,Moore County,0,4246,2022,0.0,45,1.06,0,4.2,115750.0,3353.0,664,1197,3715,138,46,7,25,315,227,40.0,22.0,459.0,0.0,0
37125951002,North Carolina,Moore County,Moore County,1,1178,448,0.0,0,0.0,0,5.5,127134.0,924.0,298,219,972,91,14,6,12,83,60,14.0,9.0,140.0,0.0,0
37125951101,North Carolina,Moore County,Moore County,0,3696,1431,0.0,77,2.08,0,10.1,109714.0,3109.0,977,554,2285,875,41,4,86,405,265,94.0,232.0,624.0,0.0,0
37125951102,North Carolina,Moore County,Moore County,1,6190,2667,0.0,103,1.66,0,9.8,100063.0,4158.0,1381,1148,4279,1081,122,0,58,650,416,88.0,181.0,482.0,0.0,0
37125951200,North Carolina,Moore County,Moore County,1,4802,1926,0.0,10,0.21,0,14.1,100234.0,3583.0,1117,742,2899,975,69,9,107,743,557,144.0,307.0,406.0,0.0,0
37127010200,North Carolina,Nash County,Nash County,1,5058,2152,0.0,97,1.92,1,22.3,54144.0,1940.0,1275,833,759,3994,11,0,35,259,178,483.0,874.0,547.0,0.0,0
37127010301,North Carolina,Nash County,Nash County,1,3441,1446,0.0,64,1.86,1,26.7,70258.0,2020.0,823,678,863,2321,29,0,14,214,119,153.0,330.0,150.0,0.0,0
37127010302,North Carolina,Nash County,Nash County,1,2944,1253,0.0,1,0.03,0,11.4,82500.0,1687.0,555,736,1501,1170,21,0,13,239,162,113.0,178.0,196.0,0.0,0
37127010400,North Carolina,Nash County,Nash County,1,2872,1323,0.0,27,0.94,1,35.5,56611.0,1743.0,605,466,628,1991,29,0,15,209,120,100.0,580.0,106.0,0.0,0
37127010503,North Carolina,Nash County,Nash County,1,2814,1140,0.0,146,5.19,0,6.1,96920.0,1427.0,533,795,1321,1164,42,2,17,268,218,14.0,63.0,233.0,0.0,0
37127010504,North Carolina,Nash County,Nash County,1,5651,2283,0.0,120,2.12,0,7.2,109344.0,3521.0,1189,1321,3101,2018,104,8,17,403,298,168.0,282.0,425.0,0.0,0
37127010505,North Carolina,Nash County,Nash County,1,3604,1830,0.0,0,0.0,1,7.9,68429.0,2550.0,698,804,1198,1998,165,1,30,212,144,185.0,268.0,359.0,0.0,0
37127010506,North Carolina,Nash County,Nash County,1,3760,1713,0.0,8,0.21,1,8.2,57217.0,3965.0,767,917,1770,1655,61,7,22,245,175,65.0,243.0,174.0,0.0,0
37127010601,North Carolina,Nash County,Nash County,1,2578,1107,0.0,23,0.89,0,18.0,91094.0,2068.0,531,545,1017,1199,56,0,27,279,230,103.0,115.0,212.0,0.0,0
37127010603,North Carolina,Nash County,Nash County,1,1532,559,0.0,188,12.27,0,5.1,,986.0,350,139,334,846,30,3,11,308,324,44.0,366.0,76.0,0.0,1
37127010604,North Carolina,Nash County,Nash County,1,3830,1740,0.0,3,0.08,0,10.4,75288.0,2301.0,793,658,1246,2150,148,1,39,246,153,260.0,350.0,297.0,0.0,0
37127010700,North Carolina,Nash County,Nash County,0,2870,1217,0.0,0,0.0,1,22.3,68896.0,1791.0,564,671,1185,1438,34,0,20,193,108,57.0,139.0,170.0,0.0,0
37127010801,North Carolina,Nash County,Nash County,0,1316,535,0.0,0,0.0,0,11.6,91440.0,837.0,239,264,580,623,5,0,13,95,50,31.0,88.0,96.0,0.0,0
37127010802,North Carolina,Nash County,Nash County,0,6027,2327,0.0,0,0.0,0,2.3,113919.0,5619.0,1266,1208,4477,1181,30,0,65,274,154,15.0,98.0,542.0,0.0,0
37127010900,North Carolina,Nash County,Nash County,0,5320,2167,0.0,7,0.13,1,13.3,50517.0,2214.0,1095,1068,2593,2245,5,1,90,386,280,166.0,527.0,305.0,19.67608795,0
37127011000,North Carolina,Nash County,Nash County,0,4235,1794,0.0,0,0.0,1,8.7,67022.0,2766.0,845,980,2136,1625,6,0,34,434,327,106.0,396.0,145.0,0.0,0
37127011101,North Carolina,Nash County,Nash County,0,6190,2435,0.0,64,1.03,0,1.7,113302.0,4958.0,1355,1155,3522,2159,47,6,65,391,255,15.0,290.0,463.0,0.0,0
37127011103,North Carolina,Nash County,Nash County,1,5158,2235,0.0,150,2.91,0,19.4,75912.0,3832.0,1149,1018,2501,2287,28,2,33,307,145,299.0,493.0,316.0,0.0,0
37127011104,North Carolina,Nash County,Nash County,0,2538,796,0.0,633,24.94,0,14.0,109227.0,1456.0,400,422,1548,722,7,0,31,230,192,5.0,100.0,85.0,0.0,0
37127011201,North Carolina,Nash County,Nash County,0,3222,1382,0.0,0,0.0,1,10.9,66500.0,2181.0,679,637,2019,984,25,1,10,183,126,9.0,266.0,146.0,0.0,0
37127011202,North Carolina,Nash County,Nash County,0,3524,1374,0.0,44,1.25,0,6.3,91366.0,1959.0,731,742,2883,389,5,1,17,229,177,59.0,170.0,104.0,0.0,0
37127011300,North Carolina,Nash County,Nash County,0,4910,1823,0.0,23,0.47,0,7.0,89773.0,3784.0,1174,835,3161,583,0,1,50,1115,1176,45.0,214.0,159.0,0.0,0
37127011400,North Carolina,Nash County,Nash County,0,4605,1742,0.0,0,0.0,0,8.4,105283.0,3794.0,1120,724,2772,889,12,6,39,887,930,44.0,261.0,214.0,0.0,0
37127011501,North Carolina,Nash County,Nash County,0,2916,1129,0.0,0,0.0,1,18.7,66250.0,1775.0,701,459,1502,760,9,2,12,631,612,78.0,205.0,105.0,0.0,0
37127011502,North Carolina,Nash County,Nash County,0,4055,1591,0.0,23,0.57,0,5.3,102386.0,2607.0,959,681,2761,567,6,0,20,701,669,60.0,191.0,159.0,0.0,0
37129010100,North Carolina,New Hanover County,New Hanover County,1,2447,1093,0.0,59,2.41,1,28.8,40305.0,971.0,488,332,933,1250,16,3,18,227,131,308.0,434.0,96.0,0.0,0
37129010200,North Carolina,New Hanover County,New Hanover County,1,3326,1578,0.0,0,0.0,1,35.1,45000.0,1813.0,541,578,1760,1260,26,1,10,269,184,230.0,351.0,67.0,0.0,0
37129010300,North Carolina,New Hanover County,New Hanover County,1,5755,2428,0.0,43,0.75,1,15.9,66528.0,2998.0,1423,795,1998,3030,26,2,35,664,490,154.0,795.0,180.0,0.0,0
37129010400,North Carolina,New Hanover County,New Hanover County,1,2596,1130,0.0,3,0.12,0,8.9,154786.0,2503.0,512,515,2236,163,29,0,6,162,113,28.0,53.0,247.0,0.0,0
37129010501,North Carolina,New Hanover County,New Hanover County,1,3396,1796,0.0,12,0.35,1,22.0,45441.0,1654.0,488,260,1964,734,57,4,45,592,525,229.0,401.0,69.0,0.0,0
37129010503,North Carolina,New Hanover County,New Hanover County,1,2089,1093,0.0,0,0.0,0,13.7,126657.0,1433.0,250,322,1577,170,23,12,17,290,238,137.0,79.0,60.0,0.0,0
37129010504,North Carolina,New Hanover County,New Hanover County,1,6176,2996,0.0,1,0.02,1,33.0,82436.0,3176.0,898,387,3925,1043,145,5,36,1022,798,326.0,222.0,95.0,0.0,0
37129010600,North Carolina,New Hanover County,New Hanover County,1,4584,2209,0.0,114,2.49,0,5.0,122731.0,3425.0,726,1379,3913,297,90,7,14,263,159,285.0,108.0,288.0,0.0,0
37129010700,North Carolina,New Hanover County,New Hanover County,1,3779,1708,0.0,260,6.88,1,28.9,47092.0,1751.0,725,789,1820,1363,32,2,25,537,454,431.0,499.0,147.0,0.0,0
37129010800,North Carolina,New Hanover County,New Hanover County,1,2371,947,0.0,11,0.46,1,30.4,65321.0,1332.0,609,272,1264,376,4,0,35,692,919,129.0,409.0,89.0,0.0,0
37129010900,North Carolina,New Hanover County,New Hanover County,1,2213,1124,0.0,0,0.0,0,5.3,129250.0,1907.0,302,285,1698,226,19,6,11,253,188,92.0,115.0,54.0,0.0,0
37129011000,North Carolina,New Hanover County,New Hanover County,1,2075,1068,0.0,32,1.54,1,44.0,35263.0,689.0,478,456,1016,879,4,4,10,162,75,187.0,329.0,24.0,0.0,0
37129011100,North Carolina,New Hanover County,New Hanover County,1,2586,1181,0.0,12,0.46,1,15.2,72957.0,1206.0,544,478,406,1938,10,2,15,215,136,331.0,443.0,36.0,0.0,0
37129011200,North Carolina,New Hanover County,New Hanover County,1,2098,1037,0.0,17,0.81,0,12.1,103054.0,1425.0,300,304,1229,673,15,0,11,170,111,112.0,88.0,194.0,0.0,0
37129011300,North Carolina,New Hanover County,New Hanover County,1,2014,1350,0.0,27,1.34,0,11.7,120903.0,1647.0,99,420,1559,263,19,0,6,167,94,121.0,138.0,81.0,0.0,0
37129011400,North Carolina,New Hanover County,New Hanover County,1,1688,832,0.0,0,0.0,1,15.1,57122.0,1110.0,344,289,509,1045,9,0,7,118,71,74.0,248.0,47.0,0.0,0
37129011501,North Carolina,New Hanover County,New Hanover County,1,2581,1578,0.0,66,2.56,1,38.3,61071.0,1075.0,174,313,1854,363,79,6,3,276,196,153.0,183.0,107.0,0.0,0
37129011502,North Carolina,New Hanover County,New Hanover County,1,5494,795,0.0,3661,66.64,1,22.0,87788.0,1409.0,245,355,4082,819,235,17,4,337,393,132.0,52.0,90.0,0.0,0
37129011503,North Carolina,New Hanover County,New Hanover County,1,3657,1424,0.0,81,2.21,1,23.8,77500.0,2658.0,765,737,1863,1153,17,7,47,570,530,113.0,325.0,198.0,0.0,0
37129011504,North Carolina,New Hanover County,New Hanover County,1,5249,2026,0.0,433,8.25,0,10.3,82183.0,3296.0,922,1017,3928,589,33,3,42,654,511,0.0,189.0,333.0,0.0,0
37129011605,North Carolina,New Hanover County,New Hanover County,1,5269,2330,0.0,0,0.0,1,15.7,51427.0,3126.0,1093,611,3153,1053,88,0,28,947,859,0.0,542.0,437.0,0.0,0
37129011606,North Carolina,New Hanover County,New Hanover County,1,4407,1852,0.0,0,0.0,0,14.9,102016.0,3483.0,798,730,3284,428,126,5,19,545,472,34.0,152.0,296.0,0.0,0
37129011608,North Carolina,New Hanover County,New Hanover County,1,6127,2456,0.0,0,0.0,0,3.1,88188.0,4920.0,1298,1067,4416,967,131,5,35,573,416,53.0,278.0,440.0,0.0,0
37129011609,North Carolina,New Hanover County,New Hanover County,0,4534,1863,0.0,0,0.0,1,9.9,67395.0,2649.0,982,825,3291,562,46,3,33,599,457,54.0,214.0,372.0,0.0,0
37129011610,North Carolina,New Hanover County,New Hanover County,0,3409,1382,0.0,342,10.03,1,32.6,70133.0,2048.0,654,527,2207,696,27,0,45,434,324,428.0,291.0,118.0,0.0,0
37129011611,North Carolina,New Hanover County,New Hanover County,1,6606,2790,0.0,0,0.0,0,2.1,91820.0,4622.0,1478,678,4876,704,157,0,33,836,696,21.0,38.0,557.0,0.0,0
37129011612,North Carolina,New Hanover County,New Hanover County,1,6185,2557,0.0,0,0.0,0,9.9,110775.0,4833.0,1334,753,4827,467,151,4,40,696,641,43.0,149.0,211.0,0.0,0
37129011701,North Carolina,New Hanover County,New Hanover County,1,4562,2334,0.0,10,0.22,0,7.0,124922.0,4713.0,571,1604,3981,93,46,2,22,418,311,157.0,24.0,429.0,0.0,0
37129011703,North Carolina,New Hanover County,New Hanover County,1,4898,2298,0.0,0,0.0,0,4.3,237117.0,4307.0,755,1737,4512,46,48,0,10,282,168,51.0,0.0,375.0,0.0,0
37129011705,North Carolina,New Hanover County,New Hanover County,1,9620,3785,0.0,0,0.0,0,4.3,122854.0,8035.0,2246,1903,8725,180,106,3,12,594,347,25.0,337.0,936.0,0.0,0
37129011800,North Carolina,New Hanover County,New Hanover County,1,2476,1180,0.0,0,0.0,0,3.8,224569.0,2521.0,347,519,2326,12,15,1,0,122,35,0.0,13.0,162.0,0.0,0
37129011904,North Carolina,New Hanover County,New Hanover County,1,2812,1469,0.0,0,0.0,0,17.2,121431.0,2320.0,348,760,2585,34,20,3,11,159,85,61.0,7.0,117.0,0.0,0
37129011905,North Carolina,New Hanover County,New Hanover County,1,2441,1114,0.0,0,0.0,1,31.6,53047.0,1388.0,418,290,1912,84,21,1,8,415,354,105.0,78.0,53.0,0.0,0
37129011906,North Carolina,New Hanover County,New Hanover County,1,2905,1487,0.0,33,1.14,1,45.6,36658.0,1264.0,294,406,2309,193,48,2,7,346,314,70.0,263.0,251.0,0.0,0
37129012004,North Carolina,New Hanover County,New Hanover County,1,3830,1493,0.0,0,0.0,0,1.8,157576.0,3842.0,853,799,3425,65,83,1,9,247,122,40.0,26.0,190.0,0.0,0
37129012006,North Carolina,New Hanover County,New Hanover County,1,4274,1845,0.0,1,0.02,0,5.6,118849.0,3501.0,840,1011,3622,195,102,9,14,332,171,100.0,118.0,206.0,0.0,0
37129012007,North Carolina,New Hanover County,New Hanover County,1,5345,2985,0.0,163,3.05,0,5.9,108281.0,4676.0,606,1517,4437,391,85,4,23,405,276,38.0,114.0,284.0,0.0,0
37129012008,North Carolina,New Hanover County,New Hanover County,1,6788,3285,0.0,48,0.71,0,16.8,81125.0,4301.0,1243,1155,5139,804,166,2,40,637,426,259.0,365.0,404.0,0.0,0
37129012009,North Carolina,New Hanover County,New Hanover County,1,6991,2701,0.0,0,0.0,0,4.9,101452.0,5166.0,1633,1376,5887,446,180,0,17,461,275,243.0,69.0,525.0,0.0,0
37129012010,North Carolina,New Hanover County,New Hanover County,1,5375,2051,0.0,0,0.0,0,0.8,124962.0,4508.0,1268,1019,4537,182,156,3,13,484,338,11.0,16.0,179.0,0.0,0
37129012011,North Carolina,New Hanover County,New Hanover County,1,4706,1891,0.0,0,0.0,0,5.7,115462.0,4100.0,1060,733,3466,143,67,6,17,1007,979,37.0,47.0,176.0,0.0,0
37129012012,North Carolina,New Hanover County,New Hanover County,1,2630,1016,0.0,0,0.0,0,0.6,195833.0,2179.0,552,624,2463,33,19,0,7,108,47,0.0,21.0,92.0,0.0,0
37129012103,North Carolina,New Hanover County,New Hanover County,1,4709,1888,0.0,89,1.89,0,7.6,120758.0,4294.0,865,1170,4274,97,91,0,7,240,136,24.0,53.0,390.0,0.0,0
37129012106,North Carolina,New Hanover County,New Hanover County,1,8662,3496,0.0,0,0.0,0,8.0,107350.0,5791.0,1948,1391,7233,442,158,5,34,790,442,98.0,324.0,460.0,0.0,0
37129012107,North Carolina,New Hanover County,New Hanover County,1,4401,1913,0.0,0,0.0,0,7.8,98125.0,3208.0,717,1304,3837,186,37,0,17,324,177,9.0,25.0,189.0,0.0,0
37129012108,North Carolina,New Hanover County,New Hanover County,1,3516,1418,0.0,0,0.0,0,4.9,149722.0,3068.0,673,789,3009,188,34,0,26,259,124,23.0,33.0,221.0,0.0,0
37129012109,North Carolina,New Hanover County,New Hanover County,1,4051,1468,0.0,89,2.2,0,5.4,126637.0,4532.0,1031,683,3520,135,63,7,12,314,188,38.0,86.0,423.0,0.0,0
37129012110,North Carolina,New Hanover County,New Hanover County,1,4663,1864,0.0,0,0.0,0,11.3,101528.0,3217.0,1059,925,3281,230,63,0,32,1057,996,13.0,175.0,435.0,0.0,0
37129012111,North Carolina,New Hanover County,New Hanover County,1,5752,2713,0.0,65,1.13,0,10.4,111477.0,4974.0,773,1499,4765,408,89,3,29,458,311,64.0,211.0,318.0,0.0,0
37129012201,North Carolina,New Hanover County,New Hanover County,1,2875,1428,0.0,0,0.0,0,8.7,132250.0,1897.0,384,695,2674,27,26,2,3,143,80,4.0,67.0,177.0,0.0,0
37129012202,North Carolina,New Hanover County,New Hanover County,1,3700,1664,0.0,0,0.0,0,3.9,123750.0,2876.0,654,794,3374,27,27,0,18,254,107,66.0,21.0,344.0,0.0,0
37129012203,North Carolina,New Hanover County,New Hanover County,1,2199,1046,0.0,0,0.0,0,3.9,109563.0,2237.0,259,730,2035,11,18,2,6,127,37,15.0,52.0,205.0,0.0,0
37129012300,North Carolina,New Hanover County,New Hanover County,1,8808,3653,0.0,158,1.79,0,3.1,151667.0,7794.0,1720,2896,7921,223,133,0,14,517,272,131.0,24.0,718.0,0.0,0
37129980100,North Carolina,New Hanover County,New Hanover County,1,2,1,0.0,0,0.0,0,,,0.0,2,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,2
37131920101,North Carolina,Northampton County,Northampton County,0,1442,651,0.0,0,0.0,1,18.1,58650.0,812.0,286,326,666,677,5,0,6,88,54,57.0,212.0,57.0,0.0,0
37131920102,North Carolina,Northampton County,Northampton County,0,1432,616,0.0,0,0.0,1,20.2,61250.0,651.0,252,344,874,499,1,0,0,58,21,8.0,71.0,65.0,0.0,0
37131920103,North Carolina,Northampton County,Northampton County,0,1647,738,0.0,0,0.0,0,10.4,151071.0,1315.0,282,408,939,642,0,3,0,63,39,21.0,218.0,68.0,0.0,0
37131920201,North Carolina,Northampton County,Northampton County,0,1043,415,0.0,137,13.14,1,15.2,44707.0,600.0,168,348,259,735,3,0,3,43,30,41.0,165.0,47.0,0.0,0
37131920202,North Carolina,Northampton County,Northampton County,0,2115,940,0.0,34,1.61,1,24.4,69167.0,1001.0,432,574,906,1080,5,0,11,113,65,92.0,272.0,191.0,0.0,0
37131920301,North Carolina,Northampton County,Northampton County,0,1825,838,0.0,0,0.0,1,29.7,50101.0,714.0,332,461,211,1561,2,0,0,51,18,93.0,192.0,24.0,0.0,0
37131920302,North Carolina,Northampton County,Northampton County,0,1644,740,0.0,0,0.0,1,15.9,65474.0,985.0,317,429,499,1054,3,0,5,83,32,85.0,218.0,78.0,0.0,0
37131920303,North Carolina,Northampton County,Northampton County,0,1193,535,0.0,85,7.12,1,16.7,41125.0,612.0,186,404,420,710,7,0,5,51,11,33.0,97.0,105.0,0.0,0
37131920401,North Carolina,Northampton County,Northampton County,0,3592,1549,0.0,79,2.2,1,29.9,58269.0,1460.0,686,861,1126,2279,0,0,15,172,67,115.0,550.0,217.0,0.0,0
